ordem,nivel,cod_dim2,Zona Geográfica,População residente - Total,População residente - H,População residente - M,População presente - Total,População presente - H,População presente - M,Famílias - Clássicas ,Famílias - Institucionais,Núcleos familiares ,Alojamentos familiares - Total ,Alojamentos familiares - Clássicos,Alojamentos familiares - Não clássicos,Alojamentos colectivos,Edifícios clássicos
17886000,6,30333,Parada de Tibães,1249,605,644,1197,568,629,389,1,362,486,486,0,1,463
17914000,6,30334,Pedralva,1110,537,573,1045,491,554,351,0,334,499,499,0,0,486
17955000,6,30335,Pousada,448,225,223,431,212,219,142,0,126,210,210,0,1,210
17977000,6,30336,Priscos,1341,654,687,1296,624,672,441,0,409,567,567,0,0,512
18032000,6,30337,Real,7666,3697,3969,7355,3499,3856,2638,3,2330,3366,3365,1,3,1285
18108000,6,30338,Ruilhe,1142,517,625,1132,503,629,338,2,309,483,483,0,2,421
18147000,6,30339,Santa Lucrécia de Algeriz,534,252,282,517,246,271,172,0,154,221,221,0,0,205
18173000,6,30340,Penso (Santo Estêvão),435,213,222,418,200,218,140,0,123,175,175,0,0,155
18194000,6,30341,Braga (São João do Souto),725,244,481,1174,505,669,209,5,115,346,346,0,10,216
18219000,6,30342,Braga (São José de São Lázaro),13576,6237,7339,12994,5888,7106,5219,15,3959,7003,7001,2,29,1580
18349000,6,30343,Passos (São Julião),654,309,345,635,293,342,195,0,195,241,241,0,0,235
18370000,6,30344,Este (São Mamede),1789,856,933,1756,828,928,574,0,556,716,716,0,0,639
18418000,6,30345,Merelim (São Paio),2451,1188,1263,2349,1129,1220,812,0,737,1031,1029,2,0,942
18478000,6,30346,Este (São Pedro),2048,995,1053,1992,950,1042,671,0,624,825,825,0,0,680
18525000,6,30347,Merelim (São Pedro),1920,947,973,1865,909,956,619,0,570,757,757,0,0,668
18568000,6,30348,Oliveira (São Pedro),515,245,270,510,241,269,164,0,155,205,205,0,0,182
18596000,6,30349,Braga (São Vicente),13236,6252,6984,12687,5958,6729,4860,16,3820,6737,6736,1,18,1462
18718000,6,30350,Penso (São Vicente),314,158,156,313,159,154,101,0,92,113,113,0,1,96
18739000,6,30351,Braga (São Vítor),29642,13930,15712,30577,14056,16521,11671,14,8743,16591,16586,5,28,2720
18983000,6,30352,Braga (Sé),3358,1544,1814,3190,1451,1739,1307,5,984,1760,1760,0,6,510
19030000,6,30353,Semelhe,783,365,418,771,353,418,248,0,246,295,295,0,0,268
19063000,6,30354,Sequeira,1811,896,915,1776,864,912,601,0,557,767,767,0,0,646
19108000,6,30355,Sobreposta,1301,648,653,1226,593,633,377,1,378,449,448,1,1,435
19162000,6,30356,Tadim,1143,553,590,1104,535,569,373,1,354,488,488,0,1,354
19190000,6,30357,Tebosa,1129,554,575,1040,499,541,383,0,354,430,430,0,0,382
19236000,6,30358,Tenões,1380,666,714,1355,648,707,507,1,408,742,742,0,6,426
19272000,6,30359,Trandeiras,700,340,360,685,329,356,219,0,206,257,257,0,0,233
19296000,6,30360,Vilaça,794,395,399,783,388,395,270,0,250,333,332,1,0,296
19325000,6,30361,Vimieiro,1233,624,609,1206,604,602,391,0,369,466,466,0,0,360
19360000,6,30362,Fradelos,786,396,390,745,369,376,262,0,240,291,291,0,0,265
19384000,6,30601,Antas,2221,1033,1188,2164,994,1170,729,0,667,1187,1187,0,1,1136
19482000,6,30602,Apúlia,4198,1985,2213,4051,1893,2158,1378,1,1254,2989,2987,2,6,1979
19623000,6,30603,Belinho,2017,981,1036,1906,899,1007,628,0,599,982,982,0,1,969
19693000,6,30604,Curvos,811,382,429,738,338,400,249,0,223,387,386,1,1,379
19730000,6,30605,Esposende,3595,1702,1893,3507,1650,1857,1335,1,1105,2629,2628,1,6,1029
19824000,6,30606,Fão,3103,1465,1638,2942,1373,1569,1110,1,924,2737,2735,2,5,1711
19943000,6,30607,Fonte Boa,1326,639,687,1278,619,659,345,0,383,437,437,0,0,432
20007000,6,30608,Forjães,2767,1307,1460,2632,1218,1414,877,1,830,1173,1172,1,1,1041
20156000,6,30609,Gandra,1323,651,672,1277,619,658,401,0,405,708,700,8,1,622
20217000,6,30610,Gemeses,1078,518,560,1045,499,546,319,0,326,631,631,0,0,523
20299000,6,30611,Mar,1182,564,618,1115,520,595,355,0,354,558,558,0,0,542
20339000,6,30612,Marinhas,6193,2959,3234,5846,2738,3108,1997,0,1850,4669,4666,3,1,2973
20583000,6,30613,Palmeira de Faro,2403,1129,1274,2287,1056,1231,782,0,707,1058,1058,0,1,982
20692000,6,30614,Rio Tinto,618,285,333,598,274,324,185,0,189,236,236,0,0,234
20742000,6,30615,Vila Chã,1419,678,741,1325,604,721,397,0,415,548,548,0,0,537
20809000,6,31001,Balança,341,158,183,338,157,181,127,0,102,195,195,0,0,192
20849000,6,31002,Brufe,50,24,26,48,23,25,22,0,14,38,38,0,1,39
20857000,6,31003,Campo do Gerês,162,81,81,163,83,80,54,0,44,160,160,0,7,163
20879000,6,31004,Carvalheira,386,186,200,378,182,196,135,0,115,249,249,0,1,250
20909000,6,31005,Chamoim,291,128,163,293,128,165,101,0,90,204,204,0,0,200
20931000,6,31006,Chorense,454,215,239,430,198,232,156,1,129,281,281,0,2,281
20956000,6,31007,Cibões,371,176,195,360,169,191,137,1,111,289,289,0,1,288
20987000,6,31008,Covide,343,171,172,335,167,168,125,1,100,220,220,0,2,220
21019000,6,31009,Gondoriz,295,147,148,300,148,152,112,0,88,287,287,0,0,285
21039000,6,31010,Moimenta,741,353,388,744,347,397,256,1,212,439,439,0,3,332
21077000,6,31011,Monte,126,63,63,120,62,58,37,0,38,57,57,0,2,59
21094000,6,31012,Ribeira,242,113,129,234,109,125,76,0,73,149,149,0,0,149
21117000,6,31013,Rio Caldo,892,433,459,871,421,450,295,1,266,578,578,0,5,580
21170000,6,31014,Souto,494,239,255,472,225,247,159,0,145,284,284,0,1,282
21192000,6,31015,Valdosende,630,304,326,675,324,351,210,1,191,422,422,0,7,427
21223000,6,31016,Vilar,149,77,72,138,71,67,53,0,42,123,123,0,0,121
21242000,6,31017,Vilar da Veiga,1286,610,676,1351,640,711,437,1,391,844,844,0,26,786
21296000,6,31301,Aboim da Nóbrega,987,458,529,926,426,500,348,1,280,611,611,0,4,606
21336000,6,31302,Arcozelo,405,187,218,398,182,216,137,0,125,220,219,1,0,217
21352000,6,31303,Atães,659,307,352,625,281,344,218,0,196,352,352,0,0,349
21387000,6,31304,Atiães,520,239,281,498,223,275,156,1,144,212,212,0,2,209
21412000,6,31305,Azões,314,148,166,294,131,163,101,0,90,156,156,0,0,152
21435000,6,31306,Barbudo,2400,1135,1265,2292,1063,1229,744,3,685,1115,1113,2,2,640
21486000,6,31307,Barros,335,166,169,318,156,162,115,0,103,194,194,0,0,191
21507000,6,31308,Cabanelas,2102,1032,1070,2021,971,1050,644,0,625,826,794,32,1,733
21554000,6,31309,Cervães,1981,963,1018,1926,923,1003,645,0,622,964,964,0,0,942
21629000,6,31310,Codeceda,172,83,89,163,79,84,63,0,50,144,144,0,0,144
21646000,6,31311,Coucieiro,531,248,283,524,247,277,173,0,154,270,270,0,0,269
21674000,6,31312,Covas,396,182,214,384,179,205,140,0,116,235,234,1,0,230
21692000,6,31313,Dossãos,500,251,249,478,232,246,155,0,149,207,207,0,0,206
21710000,6,31314,Duas Igrejas,1291,588,703,1208,533,675,427,1,352,683,683,0,1,674
21765000,6,31315,Esqueiros,493,237,256,463,222,241,157,0,143,206,206,0,0,190
21787000,6,31316,Freiriz,1099,526,573,1063,501,562,339,1,322,469,469,0,1,468
21824000,6,31317,Geme,551,258,293,545,249,296,179,0,167,245,241,4,0,224
21850000,6,31318,Goães,546,271,275,533,263,270,178,0,157,251,251,0,0,249
21875000,6,31319,Godinhaços,380,168,212,361,156,205,146,0,118,292,292,0,0,290
21902000,6,31320,Gomide,228,116,112,223,113,110,79,0,71,128,128,0,0,125
21918000,6,31321,Gondiães,347,164,183,337,157,180,116,0,102,170,170,0,0,168
21939000,6,31322,Gondomar,71,34,37,67,30,37,23,0,20,61,61,0,0,61
21950000,6,31323,Laje,2895,1382,1513,2760,1305,1455,938,1,868,1261,1260,1,2,1199
22035000,6,31324,Lanhas,581,289,292,573,283,290,188,0,172,246,246,0,1,240
22055000,6,31325,Loureira,1152,557,595,1116,533,583,360,0,347,481,481,0,0,449
22085000,6,31326,Marrancos,504,226,278,467,199,268,166,0,152,261,261,0,0,255
22107000,6,31327,Mós,323,151,172,310,145,165,106,0,96,158,158,0,0,152
22125000,6,31328,Moure,1421,681,740,1367,645,722,451,1,412,657,657,0,1,611
22176000,6,31329,Nevogilde,324,158,166,315,152,163,103,0,100,139,139,0,1,140
22199000,6,31330,Oleiros,1169,552,617,1172,555,617,381,0,346,569,569,0,0,544
22234000,6,31331,Parada de Gatim,793,392,401,756,363,393,223,0,230,312,312,0,0,295
22261000,6,31332,Passó,208,104,104,202,98,104,76,0,64,129,129,0,0,128
22279000,6,31333,Pedregais,331,150,181,328,148,180,117,0,104,196,196,0,0,194
22303000,6,31334,Penascais,255,120,135,252,120,132,87,0,83,129,129,0,0,128
22321000,6,31335,Pico,610,291,319,605,288,317,204,0,188,320,320,0,0,292
22352000,6,31336,Pico de Regalados,845,402,443,827,393,434,278,0,253,381,381,0,3,366
22384000,6,31337,Ponte,483,229,254,469,221,248,166,1,137,223,223,0,1,222
22408000,6,31338,Portela das Cabras,278,135,143,278,135,143,91,0,83,146,146,0,0,145
22425000,6,31339,Rio Mau,667,319,348,650,311,339,216,0,202,337,337,0,0,333
22454000,6,31340,Sabariz,443,211,232,430,203,227,153,0,128,229,229,0,1,224
22473000,6,31341,Sande,591,297,294,564,283,281,180,0,164,244,244,0,0,244
22510000,6,31342,Vila de Prado,4472,2164,2308,4280,2029,2251,1444,3,1310,1934,1933,1,6,1368
22588000,6,31343,Oriz (Santa Marinha),336,173,163,324,168,156,120,0,105,151,151,0,0,150
22600000,6,31344,Carreiras (Santiago),377,170,207,369,164,205,132,0,114,191,191,0,0,190
22624000,6,31345,Escariz (São Mamede),388,181,207,377,173,204,136,0,130,196,196,0,0,190
22647000,6,31346,Escariz (São Martinho),361,183,178,352,178,174,128,0,112,219,219,0,0,219
22668000,6,31347,Valbom (São Martinho),185,81,104,180,77,103,61,0,58,90,90,0,0,90
22678000,6,31348,Carreiras (São Miguel),553,261,292,535,249,286,183,0,167,247,247,0,0,242
22692000,6,31349,Oriz (São Miguel),235,111,124,237,112,125,79,0,60,129,129,0,0,127
22706000,6,31350,Prado (São Miguel),717,355,362,692,331,361,239,0,216,352,352,0,0,329
22741000,6,31351,Valbom (São Pedro),249,123,126,251,119,132,87,0,76,147,147,0,0,146
22759000,6,31352,Soutelo,2102,990,1112,2082,966,1116,634,2,632,868,867,1,6,814
22816000,6,31353,Travassós,218,108,110,211,102,109,56,0,57,82,82,0,0,82
22829000,6,31354,Turiz,1746,863,883,1688,828,860,531,1,508,765,765,0,1,743
22879000,6,31355,Valdreu,516,238,278,510,231,279,195,0,157,418,418,0,0,417
22912000,6,31356,Valões,195,91,104,187,85,102,68,0,59,116,116,0,0,115
22930000,6,31357,Vila Verde,4647,2245,2402,4422,2101,2321,1565,3,1402,2473,2472,1,7,1238
22999000,6,31358,Vilarinho,410,201,209,392,188,204,132,0,118,191,191,0,0,179
23023000,6,30701,Aboim,355,165,190,340,154,186,120,0,104,255,255,0,1,254
23057000,6,30702,Agrela,187,79,108,184,77,107,65,0,58,115,115,0,0,108
23077000,6,30703,Antime,1476,689,787,1411,652,759,548,1,484,678,678,0,1,614
23127000,6,30704,Ardegão,301,129,172,295,123,172,119,0,95,162,162,0,0,153
23151000,6,30705,Armil,735,361,374,730,359,371,265,0,231,358,358,0,0,310
23192000,6,30706,Arnozela,265,112,153,256,107,149,101,0,74,171,171,0,0,168
23226000,6,30707,Cepães,1410,681,729,1373,664,709,487,1,416,674,674,0,3,590
23284000,6,30708,Estorãos,1508,715,793,1496,708,788,523,0,495,768,768,0,0,716
23355000,6,30709,Fafe,15703,7368,8335,14979,6939,8040,5705,5,4847,7884,7883,1,9,4138
23656000,6,30710,Fareja,855,420,435,832,409,423,267,0,264,329,329,0,0,276
23681000,6,30711,Felgueiras,117,52,65,115,51,64,40,0,35,64,64,0,0,64
23702000,6,30712,Fornelos,1374,643,731,1307,605,702,466,1,408,713,713,0,1,602
23755000,6,30713,Freitas,585,266,319,581,263,318,198,1,175,340,340,0,1,330
23819000,6,30714,Golães,2135,1026,1109,2096,1003,1093,697,0,653,931,931,0,0,773
23876000,6,30715,Gontim,89,42,47,87,42,45,37,0,25,67,67,0,0,67
23890000,6,30716,Medelo,1602,773,829,1546,737,809,556,0,494,755,755,0,2,565
23951000,6,30717,Monte,308,126,182,297,121,176,133,0,90,350,350,0,0,348
23986000,6,30718,Moreira do Rei,1667,805,862,1626,778,848,595,0,506,934,934,0,0,898
24082000,6,30719,Passos,1076,531,545,1054,504,550,332,1,312,463,463,0,2,429
24131000,6,30720,Pedraído,265,118,147,257,114,143,103,0,79,181,181,0,0,181
24174000,6,30721,Queimadela,490,201,289,481,195,286,191,0,133,328,328,0,1,326
24217000,6,30722,Quinchães,2278,1090,1188,2259,1077,1182,809,1,726,1110,1107,3,1,992
24315000,6,30723,Regadas,1666,805,861,1650,795,855,597,0,512,730,730,0,0,650
24426000,6,30724,Revelhe,849,403,446,830,392,438,278,1,255,428,428,0,2,413
24486000,6,30725,Ribeiros,640,314,326,605,287,318,224,0,202,333,333,0,0,320
24544000,6,30726,Arões (Santa Cristina),1538,747,791,1517,737,780,503,0,479,705,705,0,1,596
24595000,6,30727,Silvares (São Clemente),570,262,308,548,248,300,197,0,181,269,269,0,0,252
24631000,6,30728,São Gens,1703,798,905,1635,764,871,601,0,529,865,865,0,0,772
24737000,6,30729,Silvares (São Martinho),1325,634,691,1280,611,669,455,0,408,634,634,0,0,582
24801000,6,30730,Arões (São Romão),3295,1603,1692,3211,1552,1659,1072,1,1005,1375,1375,0,1,1117
24851000,6,30731,Seidões,512,237,275,505,232,273,165,1,155,233,233,0,1,225
24881000,6,30732,Serafão,996,468,528,967,454,513,342,0,314,534,534,0,1,519
24960000,6,30733,Travassós,1539,706,833,1469,664,805,492,1,451,729,729,0,1,699
25023000,6,30734,Várzea Cova,358,172,186,348,164,184,138,0,106,295,295,0,0,295
25061000,6,30735,Vila Cova,219,96,123,215,91,124,79,0,61,122,122,0,0,121
25093000,6,30736,Vinhós,642,309,333,606,294,312,222,0,194,350,350,0,0,328
25142000,6,30801,Aldão,1293,629,664,1270,614,656,422,0,401,523,523,0,0,345
25171000,6,30802,Arosa,499,227,272,488,221,267,182,0,159,281,281,0,0,267
25194000,6,30803,Atães,1918,980,938,1889,964,925,611,0,584,763,763,0,1,633
25232000,6,30804,Azurém,8348,3931,4417,8784,4236,4548,3163,6,2590,4276,4275,1,7,1466
25347000,6,30805,Balazar,440,211,229,425,197,228,147,0,133,220,220,0,0,203
25369000,6,30806,Barco,1510,735,775,1476,716,760,458,0,457,592,592,0,0,447
25400000,6,30807,Brito,4939,2468,2471,4750,2356,2394,1608,1,1496,1839,1839,0,1,1384
25473000,6,30808,Caldelas,5723,2802,2921,5548,2697,2851,1975,0,1742,2722,2722,0,3,1135
25540000,6,30809,Calvos,1082,513,569,1065,506,559,329,1,327,402,402,0,2,305
25561000,6,30810,Castelões,310,149,161,304,147,157,114,0,94,183,183,0,0,180
25579000,6,30811,Conde,1378,664,714,1361,655,706,456,0,436,532,532,0,0,455
25610000,6,30812,Costa,5155,2475,2680,4943,2355,2588,1886,0,1599,2297,2297,0,2,794
25653000,6,30813,Creixomil,9641,4584,5057,9391,4458,4933,3571,2,2992,4325,4324,1,4,1987
25772000,6,30814,Donim,833,386,447,807,363,444,261,1,247,392,392,0,1,342
25799000,6,30815,Fermentões,5707,2768,2939,5505,2645,2860,1932,0,1732,2245,2245,0,0,1245
25886000,6,30816,Figueiredo,436,201,235,428,196,232,140,0,124,168,167,1,0,154
25904000,6,30817,Gandarela,1074,544,530,1042,523,519,348,0,339,390,390,0,0,326
25934000,6,30818,Gémeos,442,214,228,437,209,228,140,0,135,167,167,0,0,117
25949000,6,30819,Gominhães,511,260,251,507,257,250,156,0,154,196,196,0,0,168
25964000,6,30820,Gonça,1051,526,525,1004,496,508,333,0,315,422,422,0,0,382
25989000,6,30821,Gondar,2868,1408,1460,2762,1340,1422,987,0,894,1141,1140,1,0,615
26037000,6,30822,Gondomar,495,238,257,499,241,258,171,0,151,269,269,0,0,247
26060000,6,30823,Guardizela,2474,1206,1268,2416,1175,1241,809,1,761,938,938,0,1,783
26115000,6,30824,Infantas,1764,869,895,1699,837,862,552,0,549,698,697,1,1,532
26152000,6,30826,Leitões,568,268,300,549,258,291,175,0,169,185,185,0,0,170
26167000,6,30827,Longos,1372,644,728,1349,633,716,442,1,416,636,636,0,2,553
26201000,6,30828,Lordelo,4287,2080,2207,4158,2005,2153,1462,1,1353,1645,1644,1,3,1450
26283000,6,30829,Mascotelos,1631,799,832,1585,770,815,583,0,512,699,699,0,0,415
26306000,6,30830,Mesão Frio,4173,2010,2163,3988,1915,2073,1397,0,1304,1658,1658,0,1,1017
26369000,6,30831,Moreira de Cónegos,4853,2377,2476,4771,2322,2449,1667,0,1550,1885,1885,0,0,1625
26445000,6,30832,Nespereira,2578,1282,1296,2531,1255,1276,834,0,801,982,982,0,1,777
26490000,6,30833,Oleiros,462,221,241,455,217,238,145,0,134,179,179,0,0,153
26507000,6,30834,Guimarães (Oliveira do Castelo),3265,1515,1750,3238,1514,1724,1250,7,964,1676,1676,0,9,805
26572000,6,30835,Pencelo,1258,624,634,1269,615,654,415,1,381,515,515,0,1,372
26605000,6,30836,Pinheiro,1234,603,631,1210,592,618,405,0,377,445,445,0,0,345
26640000,6,30837,Polvoreira,3495,1708,1787,3455,1685,1770,1187,0,1077,1405,1404,1,1,1124
26727000,6,30838,Ponte,6610,3223,3387,6437,3102,3335,2217,1,2048,2754,2754,0,4,1797
26827000,6,30839,Rendufe,712,356,356,692,342,350,241,0,220,324,324,0,0,297
26852000,6,30840,Ronfe,4462,2207,2255,4326,2127,2199,1483,0,1378,1748,1748,0,0,1409
26928000,6,30841,Briteiros (Salvador),980,471,509,951,453,498,319,0,299,460,460,0,0,383
26955000,6,30842,Prazins (Santa Eufémia),1221,594,627,1186,577,609,373,0,355,489,489,0,0,434
26985000,6,30843,Briteiros (Santa Leocádia),819,390,429,798,377,421,263,0,242,346,345,1,0,296
27010000,6,30844,Airão (Santa Maria),1686,841,845,1625,810,815,556,0,508,644,644,0,0,525
27050000,6,30845,Souto (Santa Maria),771,400,371,761,394,367,259,0,240,369,369,0,0,328
27078000,6,30846,Candoso (Santiago),2163,1075,1088,2094,1026,1068,661,0,647,761,760,1,1,553
27112000,6,30847,Briteiros (Santo Estêvão),1292,649,643,1282,647,635,400,1,388,565,565,0,1,485
27146000,6,30848,Prazins (Santo Tirso),993,503,490,961,481,480,296,0,292,419,419,0,0,327
27172000,6,30849,Sande (São Clemente),1695,824,871,1641,795,846,532,2,501,684,683,1,2,504
27221000,6,30850,Selho (São Cristóvão),2380,1170,1210,2313,1125,1188,788,1,746,939,939,0,1,725
27261000,6,30851,São Faustino,998,501,497,968,482,486,313,0,303,375,375,0,0,290
27288000,6,30853,Airão (São João Baptista),827,400,427,805,388,417,248,1,234,293,293,0,1,247
27312000,6,30854,Selho (São Jorge),5625,2723,2902,5386,2580,2806,1949,2,1768,2323,2323,0,5,1441
27389000,6,30855,Sande (São Lourenço),1097,516,581,1064,496,568,364,0,330,563,563,0,0,464
27422000,6,30856,Selho (São Lourenço),1782,905,877,1753,881,872,606,0,571,708,708,0,0,489
27468000,6,30857,Candoso (São Martinho),1340,657,683,1299,633,666,455,0,420,550,550,0,0,498
27491000,6,30858,Sande (São Martinho),2533,1210,1323,2484,1186,1298,868,0,769,1144,1144,0,0,821
27548000,6,30860,Guimarães (São Paio),2896,1325,1571,2868,1303,1565,1151,2,871,1449,1449,0,7,446
27579000,6,30862,Souto (São Salvador),830,394,436,815,381,434,271,0,253,358,358,0,0,323
27614000,6,30863,Guimarães (São Sebastião),1976,905,1071,1899,859,1040,768,5,519,1028,1028,0,5,433
27640000,6,30864,Abação (São Tomé),2252,1143,1109,2223,1129,1094,674,0,662,779,779,0,0,565
27689000,6,30865,São Torcato,3373,1643,1730,3284,1586,1698,1147,0,1049,1443,1443,0,0,1109
27745000,6,30866,Serzedelo,3680,1804,1876,3655,1778,1877,1251,0,1166,1500,1500,0,0,1239
27810000,6,30867,Serzedo,1202,596,606,1171,573,598,400,0,374,468,468,0,0,371
27844000,6,30868,Silvares,2282,1124,1158,2237,1096,1141,767,0,701,923,923,0,0,780
27900000,6,30869,Tabuadelo,1555,762,793,1523,738,785,500,0,489,592,592,0,1,478
27938000,6,30871,Urgezes,5259,2496,2763,5138,2435,2703,1845,2,1612,2302,2302,0,5,1270
27998000,6,30872,Vermil,1144,559,585,1122,543,579,376,0,348,444,444,0,0,374
28026000,6,30873,Sande (Vila Nova),1739,834,905,1688,806,882,576,0,533,739,739,0,0,642
28068000,6,30874,Corvite,883,448,435,865,436,429,272,0,265,342,342,0,0,267
28085000,6,30901,Águas Santas,420,199,221,412,193,219,135,0,129,201,201,0,0,197
28107000,6,30902,Ajude,139,74,65,137,74,63,47,0,43,68,68,0,0,68
28119000,6,30903,Brunhais,313,151,162,302,140,162,103,1,94,173,173,0,1,169
28140000,6,30904,Calvos,483,250,233,474,237,237,149,0,142,204,204,0,2,206
28169000,6,30905,Campos,1046,525,521,1036,517,519,342,0,317,510,510,0,0,473
28217000,6,30906,Covelas,416,209,207,427,213,214,132,0,124,173,173,0,0,172
28245000,6,30907,Esperança,339,149,190,339,147,192,129,0,110,232,232,0,0,227
28259000,6,30908,Ferreiros,416,203,213,422,205,217,124,0,119,176,176,0,0,171
28288000,6,30909,Fonte Arcada,1273,583,690,1203,535,668,413,1,373,648,648,0,1,596
28331000,6,30910,Frades,270,134,136,264,128,136,97,0,80,149,149,0,1,150
28358000,6,30911,Friande,241,113,128,236,111,125,86,0,74,157,157,0,0,156
28383000,6,30912,Galegos,543,269,274,529,255,274,191,0,167,295,295,0,0,278
28410000,6,30913,Garfe,1000,458,542,990,455,535,347,0,302,536,536,0,0,509
28452000,6,30914,Geraz do Minho,521,258,263,521,259,262,171,0,157,241,241,0,1,231
28486000,6,30915,Lanhoso,742,334,408,742,334,408,264,1,218,426,426,0,2,399
28526000,6,30916,Louredo,439,205,234,421,190,231,136,0,126,174,174,0,0,164
28551000,6,30917,Monsul,773,363,410,764,359,405,237,0,234,358,358,0,0,350
28588000,6,30918,Moure,242,121,121,227,109,118,76,0,68,124,124,0,5,118
28601000,6,30919,Póvoa de Lanhoso (Nossa Senhora do Amparo),5052,2378,2674,5000,2313,2687,1748,2,1521,2982,2982,0,9,1382
28696000,6,30920,Oliveira,397,179,218,378,169,209,129,0,120,197,197,0,1,191
28714000,6,30921,Rendufinho,736,363,373,735,357,378,238,0,207,371,371,0,0,356
28737000,6,30922,Santo Emilião,890,423,467,848,390,458,275,1,267,398,398,0,1,332
28770000,6,30923,São João de Rei,401,201,200,390,193,197,134,0,117,227,227,0,0,221
28795000,6,30924,Serzedelo,723,335,388,721,332,389,249,0,216,413,413,0,0,410
28829000,6,30925,Sobradelo da Goma,794,387,407,768,376,392,308,0,242,502,502,0,2,500
28874000,6,30926,Taíde,1613,776,837,1552,735,817,522,1,482,910,910,0,1,849
28920000,6,30927,Travassos,696,320,376,692,308,384,234,2,206,366,366,0,3,355
28953000,6,30928,Verim,353,169,184,358,169,189,120,1,104,206,206,0,1,207
28982000,6,30929,Vilela,615,284,331,592,270,322,205,0,188,322,322,0,0,313
29019000,6,31101,Anissó,215,99,116,205,90,115,81,0,66,142,142,0,0,142
29041000,6,31102,Anjos,333,142,191,318,138,180,126,0,104,220,220,0,0,217
29073000,6,31103,Campos,185,89,96,168,84,84,74,0,53,185,185,0,6,189
29095000,6,31104,Caniçada,455,211,244,446,206,240,153,0,140,329,329,0,5,329
29128000,6,31105,Cantelães,828,396,432,801,380,421,283,1,239,410,410,0,1,400
29163000,6,31106,Cova,301,150,151,279,141,138,95,1,80,201,201,0,1,202
29186000,6,31107,Eira Vedra,702,356,346,689,342,347,226,0,216,389,389,0,0,384
29224000,6,31108,Guilhofrei,961,452,509,899,410,489,340,0,292,600,600,0,2,591
29283000,6,31109,Louredo,436,224,212,433,222,211,172,1,137,301,301,0,1,298
29310000,6,31110,Mosteiro,774,388,386,740,364,376,246,0,235,389,388,1,0,385
29363000,6,31111,Parada do Bouro,469,246,223,449,228,221,171,0,142,304,304,0,6,305
29394000,6,31112,Pinheiro,447,229,218,407,196,211,154,0,139,234,234,0,0,234
29424000,6,31113,Rossas,1673,786,887,1620,751,869,584,1,491,1111,1108,3,3,1105
29534000,6,31114,Ruivães,738,349,389,686,317,369,293,1,227,574,574,0,1,559
29593000,6,31115,Salamonde,387,183,204,353,168,185,144,0,122,309,309,0,1,305
29621000,6,31116,Soengas,148,72,76,152,67,85,47,0,45,112,112,0,1,113
29640000,6,31117,Soutelo,173,83,90,165,80,85,67,0,54,122,122,0,0,122
29655000,6,31118,Tabuaças,919,446,473,905,439,466,287,0,283,484,484,0,2,478
29701000,6,31119,Ventosa,358,170,188,342,156,186,119,1,107,268,268,0,3,270
29728000,6,31120,Vieira do Minho,2239,1068,1171,2164,1025,1139,739,3,645,1222,1222,0,3,704
29785000,6,31121,Vilar do Chão,256,113,143,234,99,135,81,0,71,123,123,0,0,122
29805000,6,31201,Abade de Vermoim,437,207,230,431,203,228,139,0,142,157,157,0,0,151
29827000,6,31202,Antas,6925,3287,3638,6707,3154,3553,2556,3,2142,3279,3278,1,8,1357
29942000,6,31203,Avidos,1742,855,887,1656,808,848,582,1,550,710,710,0,1,553
30002000,6,31204,Bairro,3598,1716,1882,3513,1658,1855,1239,1,1132,1567,1566,1,2,1217
30098000,6,31205,Bente,925,459,466,917,453,464,307,0,288,378,378,0,0,298
30136000,6,31206,Brufe,2231,1072,1159,2172,1039,1133,767,1,697,903,903,0,1,707
30192000,6,31207,Cabeçudos,1466,746,720,1420,714,706,495,0,465,579,576,3,0,416
30249000,6,31208,Calendário,11667,5566,6101,11237,5303,5934,4137,0,3646,5128,5128,0,0,2706
30443000,6,31209,Carreira,1662,799,863,1610,770,840,603,0,524,754,754,0,0,623
30495000,6,31210,Castelões,2021,997,1024,1959,962,997,614,1,617,731,730,1,1,643
30561000,6,31211,Cavalões,1539,743,796,1494,721,773,495,0,470,605,605,0,0,532
30621000,6,31212,Cruz,1738,832,906,1712,810,902,554,0,542,643,643,0,3,601
30676000,6,31213,Delães,3917,1885,2032,3836,1833,2003,1390,1,1257,1720,1717,3,1,1111
30772000,6,31214,Esmeriz,2218,1095,1123,2172,1062,1110,723,0,687,864,864,0,0,641
30844000,6,31215,Fradelos,3914,1906,2008,3790,1830,1960,1163,0,1155,1434,1434,0,0,1308
31003000,6,31216,Gavião,3747,1764,1983,3588,1664,1924,1249,3,1157,1458,1457,1,4,1129
31097000,6,31217,Gondifelos,2438,1160,1278,2376,1111,1265,777,0,731,1110,1110,0,0,980
31205000,6,31218,Jesufrei,606,302,304,582,292,290,210,0,184,256,254,2,0,234
31247000,6,31219,Joane,8089,3956,4133,7825,3769,4056,2689,1,2465,3228,3226,2,3,2043
31372000,6,31220,Lagoa,911,440,471,876,418,458,316,0,280,354,353,1,0,321
31409000,6,31221,Landim,2834,1403,1431,2750,1348,1402,933,0,901,1169,1168,1,0,964
31511000,6,31222,Lemenhe,1272,637,635,1256,624,632,410,0,395,484,484,0,0,454
31570000,6,31223,Louro,2250,1084,1166,2152,1035,1117,732,0,698,901,901,0,1,777
